Time (s),Channel 1 (V),Channel 2 (V)
-0.0025803225,1.374797160232959,0.004179149696317941
-0.0025796925,1.367403289091005,0.006880582284046416
-0.0025790625,1.382191031374917,0.004854507843250367
-0.0025784325,1.341524740094139,0.001477717108588852
-0.0025778025,1.319343126668276,0.00282843340245309
-0.0025771725,1.300858448813381,0.00282843340245309
-0.0025765425,1.274979899816541,0.00249075432898703
-0.0025759125,1.27128296424555,0.003503791549385515
-0.0025752825,1.252798286390655,0.003503791549385515
-0.0025746525,1.249101350819678,0.004854507843249753
-0.0025740225,1.256495221961634,0.004179149696317941
-0.0025733925,1.249101350819677,0.004516828769784001
-0.0025727625,1.249101350819677,0.004179149696317941
-0.0025721325,1.249101350819677,0.002490754328986877
-0.0025715025,1.234313608535754,0.00282843340245355
-0.0025708725,1.219525866251846,0.003841470622851728
-0.0025702425,1.212131995109888,0.004516828769784154
-0.0025696125,1.219525866251842,0.002490754328987798
-0.0025689825,1.201041188396951,0.002153075255520664
-0.0025683525,1.182556510542041,0.001140038035122486
-0.0025677225,1.149284090403246,0.002153075255520664
-0.0025670925,1.141890219261289,0.003503791549385515
-0.0025664625,1.141890219261292,0.002828433402453704
-0.0025658325,1.149284090403246,0.004179149696317941
-0.0025652025,1.13819328369031,0.001815396182054451
-0.0025645725,1.112314734693469,0.003841470622850807
-0.0025639425,1.101223927980521,0.00282843340245309
-0.0025633125,1.097526992409533,0.002153075255520818
-0.0025626825,1.079042314554647,0.002490754328986877
-0.0025620525,1.097526992409542,0.003166112475919303
-0.0025614225,1.086436185696604,0.003503791549385669
-0.0025607925,1.082739250125626,0.003841470622851728
-0.0025601625,1.090133121267584,0.003166112475919303
-0.0025595325,1.079042314554653,0.001140038035122947
-0.0025589025,1.060557636699753,0.002490754328986877
-0.0025582725,1.060557636699753,0.002153075255520664
-0.0025576425,1.03837602327388,0.002153075255520664
-0.0025570125,1.019891345418985,0.003166112475919303
-0.0025563825,1.016194409847994,0.003166112475918382
-0.0025557525,0.9903158608511541,0.001140038035122025
-0.0025551225,0.9755281185672384,0.001140038035122025
-0.0025544925,0.9644373118543068,0.0004646798881899066
-0.0025538625,0.9348618272864706,0.001477717108588238
-0.0025532325,0.9163771494315762,0.001477717108588238
-0.0025526025,0.9311648917154918,0.001477717108588238
-0.0025519725,0.9163771494315762,0.002490754328986877
-0.0025513425,0.9274679561445162,0.002490754328986877
-0.0025507125,0.9348618272864706,0.002490754328986877
-0.0025500825,0.9126802138605973,0.002490754328986877
-0.0025494525,0.9274679561445061,0.001477717108588699
-0.0025488225,0.923771020573534,0.001140038035122025
-0.0025481925,0.9052863427186395,0.0004646798881895994
-0.0025475625,0.8757108581508217,0.0008023589616556587
-0.0025469325,0.8683169870088505,0.001140038035122025
-0.0025463025,0.838741502441011,0.001140038035122025
-0.0025456725,0.8202568245861249,0.001140038035122025
-0.0025450425,0.8054690823022094,0.0008023589616558123
-0.0025444125,0.8017721467312321,0.001477717108587931
-0.0025437825,0.7795905333053571,-0.0002106782587428264
