Time (s),Channel 1 (V),Channel 2 (V)
-0.00258048,0.06848183761047243,-0.009665692315796788
-0.00257985,0.06511662205142645,-0.008314976021932549
-0.00257922,0.06006879871285364,-0.008990334168864361
-0.00257859,0.05872271248923463,-0.009328013242331037
-0.00257796,0.05872271248923463,-0.01034105046272921
-0.00257733,0.05872271248923463,-0.009328013242330575
-0.0025767,0.06107836338056682,-0.008990334168864515
-0.00257607,0.06309749271599641,-0.009328013242330575
-0.00257544,0.06444357893961541,-0.009328013242330575
-0.00257481,0.06578966516323381,-0.01000337138926269
-0.00257418,0.06646270827504391,-0.010003371389263
-0.00257355,0.06713575138685418,-0.01000337138926331
-0.00257292,0.06881835916637719,-0.01067872953619543
-0.00257229,0.06915488072228193,-0.008652655095398148
-0.00257166,0.06747227294275879,-0.01000337138926346
-0.00257103,0.06881835916637719,-0.01101640860966164
-0.0025704,0.07016444538999618,-0.01101640860966164
-0.00256977,0.07184705316951918,-0.0113540876831277
-0.00256914,0.07319313939313894,-0.009328013242330575
-0.00256851,0.06881835916637444,-0.0066265806546021
-0.00256788,0.06276097116009166,-0.009328013242330575
-0.00256725,0.06309749271599641,-0.009328013242330575
-0.00256662,0.06343401427190191,-0.01034105046272937
-0.00256599,0.06511662205142492,-0.01067872953619543
-0.00256536,0.06612618671913917,-0.01034105046272921
-0.00256473,0.06612618671913917,-0.01067872953619527
-0.0025641,0.06881835916637719,-0.01169176675659406
-0.00256347,0.07117401005771075,-0.009665692315797402
-0.00256284,0.07184705316951995,-0.01101640860966164
-0.00256221,0.07319313939313894,-0.010003371389263
-0.00256158,0.0721835747254253,-0.01101640860966148
-0.00256095,0.0735296609490437,-0.01067872953619543
-0.00256032,0.07151053161361519,-0.010003371389263
-0.00255969,0.07218357472542439,-0.01067872953619512
-0.00255906,0.07050096694590094,-0.01135408768312785
-0.00255843,0.07252009628132945,-0.01101640860966164
-0.0025578,0.07386618250494845,-0.008990334168864361
-0.00255717,0.07083748850180568,-0.009328013242330575
-0.00255654,0.07050096694590048,-0.009665692315796788
-0.00255591,0.06949140227818669,-0.009665692315796788
-0.00255528,0.06949140227818669,-0.01067872953619543
-0.00255465,0.06915488072228208,-0.01101640860966148
-0.00255402,0.07117401005771044,-0.009328013242330575
-0.00255339,0.07151053161361519,-0.01067872953619543
-0.00255276,0.07117401005771044,-0.01067872953619543
-0.00255213,0.07151053161361519,-0.01101640860966164
-0.0025515,0.07117401005771166,-0.01034105046273013
-0.00255087,0.07386618250494845,-0.01236712490352649
-0.00255024,0.07386618250494845,-0.01169176675659406
-0.00254961,0.07588531184037604,-0.01034105046272983
-0.00254898,0.07655835495218646,-0.01101640860966164
-0.00254835,0.07790444117580547,-0.01304248305045892
-0.00254772,0.08160617829075606,-0.0123671249035268
-0.00254709,0.08328878607028149,-0.01101640860966164
-0.00254646,0.08059661362304119,-0.009328013242331037
-0.00254583,0.07554879028447221,-0.01034105046272921
-0.0025452,0.07319313939313894,-0.01034105046272921
-0.00254457,0.07016444538999755,-0.01034105046272921
-0.00254394,0.06814531605456768,-0.01101640860966164
-0.00254331,0.07117401005771044,-0.01169176675659406
-0.00254268,0.07420270406085183,-0.01236712490352618
-0.00254205,0.07756791961990071,-0.01101640860966164
-0.00254142,0.07891400584351881,-0.01000337138926361
-0.00254079,0.07689487650809121,-0.01135408768312785
-0.00254016,0.07723139806399597,-0.01202944583006028
-0.00253953,0.07891400584351896,-0.01169176675659422
-0.0025389,0.07756791961990071,-0.01034105046272921
-0.00253827,0.07420270406085321,-0.01101640860966164
-0.00253764,0.0748757471726624,-0.0113540876831277
-0.00253701,0.07521226872856746,-0.01034105046272921
-0.00253638,0.0738661825049486,-0.01034105046272998
-0.00253575,0.07420270406085321,-0.01202944583006028
-0.00253512,0.07790444117580547,-0.0127048039769927
-0.00253449,0.08227922140256724,-0.01236712490352572
-0.00253386,0.08227922140256724,-0.01067872953619543
-0.00253323,0.07958704895532923,-0.009665692315796788
-0.0025326,0.07487574717266485,-0.01101640860966102
-0.00253197,0.07453922561675795,-0.01169176675659406
-0.00253134,0.07386618250494707,-0.01000337138926377
