#Frequency (Hz),Trace 1 (dB),Phase (deg),Trace 2 (dB),Phase (deg)
0,-52.59161203223669,0,-51.15038509283124,180
2.44140625,-52.32844511215806,14.04017506277376,-51.49062981752009,179.7665500579943
4.8828125,-52.32870774619777,36.12332758931998,-55.0309792560308,179.4664628870826
7.32421875,-54.22473367440318,47.72568355092366,-65.46703763206317,178.6783794008027
9.765625,-57.13025413679504,63.30332199514447,-89.5963603265873,170.6166477851955
12.20703125,-57.4845575486126,89.79826614818087,-94.66932949333581,2.599080581805196
14.6484375,-58.90646882735616,105.3900980087376,-93.13483720800261,7.127116750811579
17.08984375,-58.30526473375082,129.4349746571334,-91.11240901349498,12.22550158235391
19.53125,-55.96743061583584,141.4577686182064,-87.46736626926911,178.2797718083711
21.97265625,-55.91334510656398,149.9931194851295,-85.68348668572247,162.9332860185144
24.4140625,-55.26614594094046,164.8226304347925,-86.94293261965227,147.1374301647679
26.85546875,-53.18798856070296,176.2352293015404,-91.29585969658379,121.7436150455751
29.296875,-52.21003981462313,5.420183831384708,-97.64973207830268,59.39076119590749
31.73828125,-53.25049507959191,14.11380884476958,-93.2423722430413,5.866344869044916
34.1796875,-55.81885491672845,17.10496631554988,-89.56416756878441,165.0299923262831
36.62109375,-59.45345122274755,23.77422121289102,-87.6652437285727,127.4863530508199
39.0625,-65.31793291570055,47.47236701209686,-85.97708176408881,101.5212262935231
41.50390625,-79.96700072384019,107.5544948653195,-84.40118058325109,101.1966391762136
43.9453125,-65.16510840425072,86.6568377786795,-82.20076416230378,106.7309422557359
46.38671875,-65.25552149294542,72.30977023757383,-81.56467629159201,117.204492729949
48.828125,-62.41814193869654,48.27343055723581,-81.97919205288477,134.497632622894
51.26953125,-58.93359277417346,35.64983707438387,-82.11904578890329,145.6725640837648
53.7109375,-57.74048387261949,14.56656968902827,-83.23488521176488,150.1005562299363
56.15234375,-59.40816739598119,173.9468587987211,-86.84719010122066,144.2970867940638
58.59375,-69.0819076874989,149.0334029865483,-90.26916775333602,111.478862628911
61.03515625,-66.63152056774953,17.53306578739241,-92.14580497762122,77.00909152574715
63.4765625,-60.3026761008912,10.9724907863923,-92.86799053927915,28.3522797115306
65.91796875,-59.46086241307569,5.802373274638495,-91.02550726747837,5.587693412610022
68.359375,-63.32668128335855,2.443704603644385,-94.65588906236157,173.2637758459002
70.80078125,-79.74530613705332,175.1218887950173,-112.4137535448809,73.11841137964818
73.2421875,-69.0147871958988,59.37936367366047,-94.88627859047534,128.4873392829884
75.68359375,-62.52399351961621,76.54389156182843,-93.11595255164265,140.7558037395666
78.125,-61.0593171166032,81.09301819866498,-92.38065104395722,145.2508131013714
80.56640625,-61.13990813875869,93.34100821366127,-90.84217949127142,117.0520387758397
83.0078125,-63.17196912697994,116.8200966898946,-88.67157481919506,94.13538441196222
85.44921875,-64.42512511654667,16.79391794473138,-85.55590992317305,102.0844492695502
87.890625,-58.89745555885392,39.54911472392826,-82.86356289416784,115.9416914027762
90.33203125,-58.06398461773399,29.89382549454757,-84.32196587840451,134.3020365895624
92.7734375,-58.33996099457871,23.56751739278396,-87.47483614765795,172.3752209108336
95.21484375,-59.21470670235291,15.26296153588987,-88.15152911120101,28.25532468896676
97.65625,-62.16087460470786,171.8402754918139,-87.61081838328658,55.0997958073518
100.09765625,-67.09688601988218,147.6451812072934,-90.0183622540611,57.76915668652417
102.5390625,-67.68945089152044,149.3182011032712,-92.04162604113884,176.6153493940627
104.98046875,-64.29468350864266,142.018057340337,-85.67320378398,161.4539194923381
107.421875,-62.36630431292522,139.1767270345313,-82.6005808850442,165.4397213338358
109.86328125,-61.96997645670274,147.4531950868684,-81.72858502475344,154.9090972059814
112.3046875,-64.70160680028197,164.1165155189788,-81.89940364473733,139.3121756423753
114.74609375,-65.60525943606197,35.47852093344518,-83.29590680176834,132.0248044897491
117.1875,-59.96692405498993,64.06056503749659,-85.67709626238086,120.4217696840708
119.62890625,-57.17649215003533,68.17128947080812,-92.4049949414875,119.6112466389288
122.0703125,-58.89939891262118,56.36446487934062,-92.11651905550258,66.29592381973983
124.51171875,-65.61433826607929,7.036496916184968,-85.56612391591634,85.59135268713604
126.953125,-63.09604648184377,97.01341397431558,-83.27226371664619,91.25120415563408
129.39453125,-58.39856912856187,71.88457427579921,-84.76163902160025,85.71009917646015
131.8359375,-58.54554543848159,62.19525925061333,-90.6855476929063,62.75025362478333
134.27734375,-65.73580559208632,28.22080990684674,-95.42806529759021,45.76376877128087
136.71875,-63.47789122994438,124.4053680010321,-103.0679301135597,168.3831325484996
139.16015625,-59.27156235300656,105.4079962921947,-95.33377702591325,112.4714058411099
141.6015625,-57.53955760569043,95.05054023322484,-94.85178788313434,93.51221147285959
144.04296875,-58.33740000868477,81.39871682089633,-88.22659022412103,94.82253785160576
146.484375,-58.77967946089298,55.79628308508276,-83.35003603590164,113.0280756021134
148.92578125,-59.27667155127356,42.55792053952079,-81.33763728192881,126.5534980739411
151.3671875,-62.59040197171799,26.25895557136152,-80.23198409358091,131.7722762025488
153.80859375,-65.6556802265785,172.1548734984206,-79.94841353763233,143.9682344636228
156.25,-69.87511001933225,106.1042851280052,-79.63081790899761,159.9636460281533
158.69140625,-65.01259298087406,61.43963822092104,-79.06147335549581,165.3149762725341
161.1328125,-67.714603684322,69.1314025891313,-79.12141267127936,168.277134577927
163.57421875,-86.75017695716431,6.50327831710921,-80.53006540083385,171.628272572325
166.015625,-69.4754231545742,70.41229333026911,-82.36849856099782,171.7654366113597
168.45703125,-63.89427088142565,58.00790467757444,-84.77715868602789,179.2617439223757
170.8984375,-60.14306529480744,52.77479178705043,-92.63751920898113,38.71529608538884
173.33984375,-58.4957940098971,61.12234908379053,-91.35590930397535,142.7172063870163
175.78125,-58.16698514009938,60.40691166056198,-88.59475149564112,166.2840026176517
178.22265625,-57.95410726724886,44.90084547362092,-86.4507241242799,165.6757260390774
180.6640625,-57.30211613564471,33.07375771201156,-87.33089068249433,157.4808898140332
183.10546875,-58.22402070980551,17.43561383664039,-94.92288552842081,82.70094948386961
185.546875,-60.97785656925853,165.3493278437853,-85.34990138316557,37.59375548977376
187.98828125,-64.16288040005617,125.6539013991608,-82.76971733192738,32.64826306808514
190.4296875,-67.486781207958,60.44622704172699,-82.14230304047702,20.45625941370146
192.87109375,-61.79409284301548,16.10836364321488,-82.69309585228933,12.41335137223995
195.3125,-60.31075006049947,15.55673556563355,-85.3784952112498,5.681418524093237
197.75390625,-61.28431289813108,28.54303461527257,-88.82904284728227,2.394950869546783
200.1953125,-58.95070533310169,44.47828040269139,-95.26999503980527,10.14632564976715
202.63671875,-56.30997176987363,56.55695745831831,-103.4758103603995,64.055501971197
205.078125,-55.45312280714861,70.817663677075,-92.13669960632885,70.77858639472166
207.51953125,-55.22170981935054,82.53641481055865,-88.50706515330526,90.76017364420804
209.9609375,-55.97870522694626,90.95773140748601,-87.7292039046952,101.7561067050445
212.40234375,-57.61766802224201,104.9505659412821,-91.7818133031807,102.5380139733154
214.84375,-60.11336399093718,108.3828797028011,-97.36734490770807,37.39177922624948
217.28515625,-64.16604819028515,63.26492932066055,-89.95494491614554,171.5641731634339
219.7265625,-62.19101474637792,23.5448627553855,-86.45053035061127,164.7248317928889
222.16796875,-61.5282915523894,22.34011708643368,-84.33958857095877,0.7002280898460317
224.609375,-62.34464837247059,28.92987843921334,-84.15517746092883,18.11543980444176
227.05078125,-66.40090895864472,63.06877626662246,-87.82174023092645,30.57345383755271
229.4921875,-67.3879596093782,129.4927367526841,-90.77701376362063,33.49866932139282
231.93359375,-68.00391558115579,2.52178267056533,-96.75909308156578,51.51746838028996
234.375,-67.99423673715091,68.1542271657986,-92.79889530791033,3.360203211907059
236.81640625,-63.20675669354321,102.5021132710134,-88.45335784203587,20.70859042636777
239.2578125,-60.64960604594633,102.0544445762373,-88.6652066751162,29.46335869914716
241.69921875,-60.76002500961278,98.55061519594564,-89.34097352222558,52.64923374540781
244.140625,-62.76072172454153,80.81603213425998,-87.16787265029886,89.65728993637724
246.58203125,-64.31395994204637,45.36797448499479,-83.94703627389005,101.9567303836129
249.0234375,-66.56918503941513,171.7063323596663,-84.12164173545432,99.77278184762
251.46484375,-61.71803795716603,119.8630264409258,-88.12152600904083,83.47229378720549
253.90625,-59.18876542820562,101.5738658492234,-94.33847333039247,76.77626475903372
256.34765625,-59.07856611059752,87.2872165888553,-101.9217177475902,142.9113879608336
258.7890625,-58.4984247106804,82.63660325724712,-104.0270242549731,165.4925785022256
261.23046875,-59.24623339329643,80.93235370568381,-94.97297048119813,38.19007447717902
263.671875,-62.05825194104428,79.60177447027948,-89.66594430103952,81.30953290058866
266.11328125,-61.32716114092776,89.42391419103542,-88.18482162374721,70.47607313782682
268.5546875,-60.29848725395216,97.08891056087,-88.24405387419705,71.57327277910534
270.99609375,-61.00779477737183,102.5273732918127,-87.54868175572548,121.863814919102
273.4375,-59.95510308096431,101.6542950218855,-86.65807616097874,158.6191691823029
275.87890625,-61.12942742048122,101.4078004025467,-87.7092108307414,2.085862633321001
278.3203125,-65.45639018895423,111.4608159174154,-85.80980318343879,11.37923854641485
280.76171875,-65.89585369065618,132.5703520070376,-84.75166107589374,12.01320919045615
283.203125,-64.85842602953038,146.0841982733423,-85.31892805368503,7.081875291270566
285.64453125,-65.75724667810499,157.2988963949525,-84.87520627638591,2.295743269805534
288.0859375,-66.791423979375,156.5712395086771,-85.42386819673814,5.954559326063753
290.52734375,-75.38987418080038,137.9684640591648,-86.89154253258135,25.91310119024868
292.96875,-69.20209197061425,129.3798697458115,-85.29005791000293,55.16613485855945
295.41015625,-62.5587381644404,97.70071858516367,-83.39543672186727,71.16711977655496
297.8515625,-60.32647716053898,73.45934718579636,-83.32557406324304,84.22377440790046
300.29296875,-59.54801198140579,62.86324317489967,-84.48820052186298,96.17153430787711
302.734375,-58.56427644762662,51.08460831548602,-87.14944126763174,111.6979672186852
305.17578125,-58.47153399900584,40.08006619533756,-87.973125164351,150.3855850668874
307.6171875,-59.86084176657054,38.33127123184571,-85.9344153719684,1.33010744438828
310.05859375,-60.4971001531986,36.61544956592312,-85.03524402059263,11.6799960710981
312.5,-61.83469508290369,32.02089821924577,-84.47655374023078,173.9680717918397
314.94140625,-66.18125725240903,11.36685304423061,-84.1978558582714,155.2258730045107
317.3828125,-69.24130157157067,125.2844309355809,-85.06143376167765,145.4292099294825
319.82421875,-67.40850033665552,85.71024015969053,-85.20250810319502,136.6348560726643
322.265625,-65.08959948494457,84.70384581607031,-89.6199739095691,137.6855009979954
324.70703125,-63.87692021657107,84.31174636964572,-98.98133620697854,102.17887301579
327.1484375,-67.03616929054931,80.62328557865244,-87.76643466230661,127.8782642161387
329.58984375,-72.09018166760708,61.40836642646806,-84.65019119284591,129.5537947886812
332.03125,-71.15654961423773,14.22246438788299,-85.18140191954618,121.936796430225
334.47265625,-68.40352844170806,165.2901401090333,-88.50045871540206,92.46973904113675
336.9140625,-68.01020267586151,144.6131304582977,-89.75035192997805,52.14558093667055
339.35546875,-71.61912647912663,118.5881255280384,-92.79818250430861,26.46590257534881
341.796875,-75.07886625663363,82.74042475592174,-100.3563736486485,167.0321178380763
344.23828125,-81.38384587016364,72.69521290586867,-101.4877235021331,81.37891477855122
346.6796875,-76.80787111384635,116.7858067200144,-95.39824542847212,57.95647311298075
349.12109375,-68.88782522414499,129.8849756109142,-90.79669715051716,91.18391207854758
351.5625,-65.73718988621745,126.0710640833138,-85.97906331752736,108.1577445339691
354.00390625,-63.29738628486676,115.1184146064349,-83.31854853693301,100.8727623916232
356.4453125,-63.38266739289701,123.1634274630245,-80.73532543519542,99.31516468258722
358.88671875,-70.97107264881376,126.0905546033743,-79.76283241128313,106.1796409187098
361.328125,-71.95539962241426,150.9119114991665,-81.43003769598138,120.855636186879
363.76953125,-66.31761779281499,117.3899717212941,-83.50418311473047,153.0056475957174
366.2109375,-62.2111063718428,99.47536957634955,-83.70506264933258,10.70846614879252
368.65234375,-59.7555494147494,93.12307502396584,-83.68493841866359,43.29917100042883
371.09375,-59.80100325241069,78.11634304626536,-84.68854706223385,72.27983381340117
373.53515625,-60.72554974471387,68.02966770314859,-86.3639223348123,109.610013771593
375.9765625,-60.6936990828906,65.9340938869242,-85.411595887614,148.3821620695255
378.41796875,-60.89964938481997,52.42821694636611,-83.49019116359982,165.6049308684739
380.859375,-62.13635401213637,29.44093005434485,-83.94713325690225,169.8248025454735
383.30078125,-63.58469665498539,7.959343316552983,-87.60105440948443,169.3213059317054
385.7421875,-64.4114316789292,142.3361279682368,-92.50046246781866,4.516288708357596
388.18359375,-60.21491303610927,95.55160371250572,-93.9835105020058,66.11233707604907
390.625,-57.36048555635886,72.90481820283861,-89.60710973019027,98.7418583559223
393.06640625,-55.34378330658324,62.05413424557194,-87.04438046272355,87.79799623457284
395.5078125,-54.33279980514882,61.66606366309692,-86.61855697649256,72.57754769957241
397.94921875,-55.71313271508566,68.65132734445289,-88.50754757799619,65.50569557366667
400.390625,-57.87785390786831,80.15787413546568,-89.62189571998088,65.31289824733564
402.83203125,-60.09077744202092,86.35024329479785,-89.38565401393744,84.58400766616495
405.2734375,-66.32453762123814,88.12011107592521,-88.48654464167355,112.7320663090962
407.71484375,-71.28380455933856,7.368873139389892,-90.72112815275477,115.991162952265
410.15625,-63.83838962654409,156.6169363076949,-94.07742208687461,87.49679089029121
412.59765625,-63.83726282680758,130.1322072964475,-95.40229651203165,65.90370420690311
415.0390625,-66.00679734261183,98.98792232211126,-95.30021780492416,54.94821398008625
417.48046875,-67.60913417520459,58.29389526374931,-91.43263152685996,71.01172469680962
419.921875,-65.72590897629266,22.93952331568254,-89.70531788889139,84.07537886677092
422.36328125,-66.28971891901449,5.004980039193629,-91.79963983012613,97.53147520093022
424.8046875,-66.20099378699771,3.491408574038882,-97.0834008382123,66.23664113974556
427.24609375,-65.27564095279061,15.28357291953815,-89.61379781968793,0.3547897947757396
429.6875,-63.92039872545092,10.31757990092673,-86.23115342960419,177.7202633492598
432.12890625,-62.17469350982286,169.6286006216501,-86.91255764371262,11.2895508465493
434.5703125,-61.73665968812198,144.2459589366401,-88.37521404650816,31.37777489944706
437.01171875,-60.43089012386154,129.1346444150053,-92.22040285291251,45.32113987097218
439.453125,-59.06778614662044,126.9797474810851,-98.34638900989231,48.88583717691196
441.89453125,-58.61095132435091,139.7667064856658,-92.53926865839176,34.05979195916024
444.3359375,-57.0977098020402,168.9791032706699,-86.46106971269525,25.6576737420751
446.77734375,-55.70658656563771,3.543422565789389,-82.87931628972137,20.76144072377745
449.21875,-56.40748674273876,7.66543302120836,-81.83283429817121,20.83431317881001
451.66015625,-58.53438268492906,11.44126156613263,-83.99663866019714,24.50869895670412
454.1015625,-65.14835950855135,14.4225283056888,-88.7129352724906,34.67989966451862
456.54296875,-68.84143025897791,23.16653566930565,-95.56927795924416,76.50602781617496
458.984375,-60.25236112763644,18.72419802048499,-92.63449981971007,117.3448444861718
461.42578125,-58.9070947842503,6.295295555023317,-91.96032268347508,114.0569685807268
463.8671875,-58.54673690322497,177.117668412805,-97.97957823455468,113.9160418881444
466.30859375,-59.21840463183239,171.3615662146572,-101.8852853522835,161.0052091584293
468.75,-60.37882827208592,153.4516381502501,-91.09380729817387,139.9088358717867
